 0.000036   0.563367  -0.067298  -0.097090  -0.000000  -0.050147  -0.000000  -0.000000   0.000000   0.027589  -0.017435  -0.000000  -0.000000  -0.019431   0.000000   0.000000   0.007846   0.055690   0.000000   0.000000   0.029780   0.097429   0.042977   0.000000  -0.000000  -0.000000  -0.000817   0.003604   0.000000  -0.000000  -0.017581  -0.000000  -0.000000  -0.138231  -0.000000   0.003224   0.100172   0.000000   0.000000   0.046423 -0.000000  -0.000000   0.022011  -0.030418  -2.112420 -0.015638    
-0.000105   0.459202  -0.103701  -0.155150  -0.000000  -0.080875  -0.000000  -0.000000   0.000000   0.045198  -0.031528  -0.000000  -0.000000  -0.041872   0.000000   0.000000   0.017564   0.095083   0.000000   0.000000   0.024666   0.126085   0.076542   0.000000  -0.000000  -0.000000   0.000134   0.000306   0.000000  -0.000000  -0.036254  -0.000000  -0.000000  -0.469123  -0.000000   0.010755   0.409771   0.000000   0.000000   0.106599 -0.000000  -0.000000   0.032791  -0.046680   2.571786  0.028637
-0.000000   0.000000  -0.000000  -0.000000   0.179863   0.000000  -0.000000   0.251513   0.000000  -0.000000  -0.000000  -0.115399  -0.000000   0.000000  -0.000323   0.000000   0.000000   0.000000  -0.249139   0.000000  -0.000000  -0.000000  -0.000000   0.010865  -0.000000  -0.000000   0.000000   0.000000  -0.002984  -0.000000   0.000000  -1.278898  -0.000000  -0.000000  -0.000000   0.000000  -0.000000   0.000000  -0.344623   0.000000  0.027488  -0.000000  -0.000000  -0.000000   0.000000 -0.000000
-0.000000   0.000000  -0.000000  -0.000000  -0.000000   0.000000   0.173139  -0.000000   0.229075  -0.000000  -0.000000  -0.000000  -0.129389   0.000000   0.000000   0.007083   0.000000   0.000000   0.000000  -0.251586  -0.000000  -0.000000  -0.000000   0.000000   0.013216  -0.000000   0.000000   0.000000   0.000000  -0.009239   0.000000  -0.000000  -1.282201  -0.000000  -0.000000   0.000000  -0.000000  -0.344461   0.000000   0.000000 -0.000000   0.027081  -0.000000  -0.000000   0.000000 -0.000000
 0.000042   0.000263   0.111498  -0.019672  -0.000000  -0.233079  -0.000000  -0.000000   0.000000   0.066506  -0.018967  -0.000000  -0.000000   0.007991   0.000000   0.000000   0.045504   0.001143   0.000000   0.000000   0.260082  -0.184697  -0.150130   0.000000  -0.000000  -0.000000  -0.000605   0.021173   0.000000  -0.000000   0.475395  -0.000000  -0.000000  -0.846801  -0.000000   0.012933  -1.028814   0.000000   0.000000  -0.110095 -0.000000  -0.000000  -0.035578   0.036520  -0.035659 -0.003127
 0.000255   0.023620   0.264692   0.468240  -0.000000   0.247637  -0.000000  -0.000000   0.000000  -0.205244   0.075087  -0.000000  -0.000000  -0.005813   0.000000   0.000000  -0.011931  -0.335070   0.000000   0.000000  -0.686405  -1.949067  -0.181689   0.000000  -0.000000  -0.000000   0.003755  -0.421402   0.000000  -0.000000  -0.190384  -0.000000  -0.000000   1.359671  -0.000000  -0.030197  -0.613971   0.000000   0.000000  -1.146773 -0.000000  -0.000000  -0.599864   0.427927  -1.097165 -0.039905
-0.000000   0.000000  -0.000000  -0.000000   0.267438   0.000000  -0.000000   0.396800   0.000000  -0.000000  -0.000000  -0.157542  -0.000000   0.000000   0.071910   0.000000   0.000000   0.000000  -0.860138   0.000000  -0.000000  -0.000000  -0.000000  -0.178742  -0.000000  -0.000000   0.000000   0.000000  -0.021884  -0.000000   0.000000   1.509183  -0.000000  -0.000000  -0.000000   0.000000  -0.000000   0.000000   0.752236   0.000000 -0.080844  -0.000000  -0.000000  -0.000000   0.000000 -0.000000
-0.000000   0.000000  -0.000000  -0.000000  -0.000000   0.000000   0.265729  -0.000000   0.364708  -0.000000  -0.000000  -0.000000  -0.179766   0.000000   0.000000   0.077815   0.000000   0.000000   0.000000  -0.884773  -0.000000  -0.000000  -0.000000   0.000000  -0.168292  -0.000000   0.000000   0.000000   0.000000  -0.025715   0.000000  -0.000000   1.502148  -0.000000  -0.000000   0.000000  -0.000000   0.751384   0.000000   0.000000 -0.000000  -0.080184  -0.000000  -0.000000   0.000000 -0.000000
 0.000867  -0.000885   0.108593  -0.045257  -0.000000  -0.321505  -0.000000  -0.000000   0.000000   0.068834  -0.005997  -0.000000  -0.000000  -0.038525   0.000000   0.000000   0.123407  -0.015055   0.000000   0.000000   0.942809  -0.696866   0.364890   0.000000  -0.000000  -0.000000   0.002833  -0.518551   0.000000  -0.000000   0.047900  -0.000000  -0.000000   1.334250  -0.000000  -0.021166   2.794307   0.000000   0.000000  -1.302995 -0.000000  -0.000000  -1.181040   1.142541   0.051693 -0.142825
-0.000468   0.011671   0.081909   0.395636  -0.000000   0.332819  -0.000000  -0.000000   0.000000   0.300796   0.575958  -0.000000  -0.000000   1.936447   0.000000   0.000000  -1.811315  -4.569338   0.000000   0.000000   5.069035   4.978735   5.718398   0.000000  -0.000000  -0.000000  -0.041068  -1.218483   0.000000  -0.000000   2.635742  -0.000000  -0.000000   3.627912  -0.000000  -0.077425  -1.547072   0.000000   0.000000  -2.134214 -0.000000  -0.000000  -0.059856  -0.061395  -1.173919  0.057021
-0.000000   0.000000  -0.000000  -0.000000   0.138154   0.000000  -0.000000   0.522774   0.000000  -0.000000  -0.000000  -0.325741  -0.000000   0.000000  -0.276787   0.000000   0.000000   0.000000   1.790002   0.000000  -0.000000  -0.000000  -0.000000  -0.181982  -0.000000  -0.000000   0.000000   0.000000   0.319285  -0.000000   0.000000  -0.904799  -0.000000  -0.000000  -0.000000   0.000000  -0.000000   0.000000  -0.143453   0.000000  0.125528  -0.000000  -0.000000  -0.000000   0.000000 -0.000000
-0.000000   0.000000  -0.000000  -0.000000  -0.000000   0.000000   0.142588  -0.000000   0.551491  -0.000000  -0.000000  -0.000000  -0.396531   0.000000   0.000000  -0.226717   0.000000   0.000000   0.000000   1.774946  -0.000000  -0.000000  -0.000000   0.000000  -0.198564  -0.000000   0.000000   0.000000   0.000000   0.316612   0.000000  -0.000000  -0.899875  -0.000000  -0.000000   0.000000  -0.000000  -0.143167   0.000000   0.000000 -0.000000   0.125599  -0.000000  -0.000000   0.000000 -0.000000
-0.000427   0.002431   0.007353  -0.016658  -0.000000  -0.157242  -0.000000  -0.000000   0.000000   0.498090   0.092262  -0.000000  -0.000000   0.066996   0.000000   0.000000  -0.310561  -3.219692   0.000000   0.000000   0.497521   1.497024   2.660405   0.000000  -0.000000  -0.000000  -0.023767  -1.039017   0.000000  -0.000000   1.471618  -0.000000  -0.000000   0.358189  -0.000000  -0.008545  -0.475421   0.000000   0.000000  -0.953973 -0.000000  -0.000000  -0.108302  -0.194027  -0.216591  0.078198
 0.000309   0.001387   0.022667   0.009973  -0.000000   0.023601  -0.000000  -0.000000   0.000000   2.235681   0.610299  -0.000000  -0.000000   0.398148   0.000000   0.000000  -3.119781  -1.858244   0.000000   0.000000   0.485113   0.852290   1.052780   0.000000  -0.000000  -0.000000   0.035444   1.240273   0.000000  -0.000000   0.546715  -0.000000  -0.000000   0.152128  -0.000000  -0.006987  -0.490695   0.000000   0.000000  -0.105283 -0.000000  -0.000000   0.537838   0.223493  -0.127806 -0.110557
-0.000000   0.000000  -0.000000  -0.000000   0.009943   0.000000  -0.000000   0.164336   0.000000  -0.000000  -0.000000   1.286461  -0.000000   0.000000  -1.033032   0.000000   0.000000   0.000000  -0.636504   0.000000  -0.000000  -0.000000  -0.000000   0.533076  -0.000000  -0.000000   0.000000   0.000000  -0.117408  -0.000000   0.000000   0.206477  -0.000000  -0.000000  -0.000000   0.000000  -0.000000   0.000000  -0.029526   0.000000 -0.202467  -0.000000  -0.000000  -0.000000   0.000000 -0.000000
-0.000000   0.000000  -0.000000  -0.000000  -0.000000   0.000000   0.007984  -0.000000   0.274337  -0.000000  -0.000000  -0.000000   1.237475   0.000000   0.000000  -1.081671   0.000000   0.000000   0.000000  -0.611770  -0.000000  -0.000000  -0.000000   0.000000   0.537506  -0.000000   0.000000   0.000000   0.000000  -0.114819   0.000000  -0.000000   0.205054  -0.000000  -0.000000   0.000000  -0.000000  -0.029423   0.000000   0.000000 -0.000000  -0.202189  -0.000000  -0.000000   0.000000 -0.000000
 0.000234   0.000537   0.012953  -0.003143  -0.000000   0.001684  -0.000000  -0.000000   0.000000   0.229194   1.452444  -0.000000  -0.000000  -0.463893   0.000000   0.000000  -1.603789   0.287495   0.000000   0.000000   0.569418  -0.000597   0.261298   0.000000  -0.000000  -0.000000   0.022642   0.777069   0.000000  -0.000000  -0.070761  -0.000000  -0.000000   0.219482  -0.000000  -0.005723  -0.066933   0.000000   0.000000  -0.022205 -0.000000  -0.000000   0.289480   0.157010  -0.056894 -0.071658
-0.000195  -0.008623  -0.022396  -0.001858  -0.000000   0.016913  -0.000000  -0.000000   0.000000  -0.003659   0.002020  -0.000000  -0.000000  -0.065344   0.000000   0.000000   0.047800  -0.024623   0.000000   0.000000  -0.081012  -0.305594  -0.171418   0.000000  -0.000000  -0.000000  -0.849156   0.068128   0.000000  -0.000000  -0.665421  -0.000000  -0.000000  -1.333930  -0.000000   0.206064   0.875051   0.000000   0.000000   0.284541 -0.000000  -0.000000   0.129698  -0.187351   0.650964  0.030968
-0.000163  -0.009039  -0.021597  -0.007584  -0.000000   0.010334  -0.000000  -0.000000   0.000000  -0.002389   0.001544  -0.000000  -0.000000  -0.066026   0.000000   0.000000   0.050069  -0.021427   0.000000   0.000000  -0.082020  -0.290513  -0.175614   0.000000  -0.000000  -0.000000   0.858007   0.022003   0.000000  -0.000000  -0.674049  -0.000000  -0.000000  -1.339864  -0.000000  -0.147431   0.869043   0.000000   0.000000   0.284682 -0.000000  -0.000000   0.129748  -0.187953   0.650871  0.030977
 0.000800  -0.008526   0.013762   0.004850  -0.000000   0.002432  -0.000000  -0.000000   0.000000  -0.018832  -0.034975  -0.000000  -0.000000  -0.014468   0.000000   0.000000  -0.027079   0.026401   0.000000   0.000000  -0.254369  -0.260925   0.402090   0.000000  -0.000000  -0.000000   0.011506  -0.324536   0.000000  -0.000000   1.310120  -0.000000  -0.000000  -0.663952  -0.000000   0.016973   2.510020   0.000000   0.000000  -0.784665 -0.000000  -0.000000  -0.900659   0.967462   0.630044 -0.128382
-0.000000   0.000000  -0.000000  -0.000000  -0.000000   0.000000  -0.000000  -0.000000   0.000000  -0.000000  -0.000000  -0.000000  -0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  -0.000000  -0.000000  -0.000000   0.000000  -0.000000   0.986136   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000  -0.000000  -0.000000  -0.203785   0.000000  -0.000000   0.000000   0.000000   0.000000 -0.000000  -0.000000  -0.000000  -0.000000   0.000000 -0.000000
