  0.5588290E+00  0.4631600E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
  0.1647400E-01 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.2218000E-02
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00 -0.7540000E-03 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.5035000E-02 -0.5035000E-02 -0.5035000E-02
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
 -0.1271650E+00 -0.2011260E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
  0.5723450E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.5296080E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.3054500E-01 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.2509000E-02 -0.2509000E-02 -0.2509000E-02
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.0000000E+00  0.2623040E+00
 -0.0000000E+00 -0.0000000E+00  0.0000000E+00  0.3773860E+00 -0.0000000E+00
 -0.0000000E+00  0.0000000E+00  0.4222040E+00 -0.0000000E+00 -0.0000000E+00
  0.0000000E+00  0.2336510E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2623040E+00 -0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3773860E+00 -0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.4222040E+00 -0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2336510E+00 -0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.0000000E+00 -0.0000000E+00  0.2623040E+00 -0.0000000E+00  0.0000000E+00
 -0.0000000E+00  0.3773860E+00 -0.0000000E+00  0.0000000E+00 -0.0000000E+00
  0.4222040E+00 -0.0000000E+00  0.0000000E+00 -0.0000000E+00  0.2336510E+00
 -0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
  0.4334900E-01  0.7816400E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.1617760E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1046408E+01
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1579268E+01  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3294900E-01  0.3294900E-01  0.3294900E-01
  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.0000000E+00 -0.1626090E+00
 -0.0000000E+00 -0.0000000E+00  0.0000000E+00 -0.1726990E+00 -0.0000000E+00
 -0.0000000E+00  0.0000000E+00 -0.5831850E+00 -0.0000000E+00  0.0000000E+00
 -0.0000000E+00  0.1217900E+01 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
  0.0000000E+00  0.0000000E+00 -0.0000000E+00 -0.1626090E+00 -0.0000000E+00
  0.0000000E+00 -0.0000000E+00 -0.1726990E+00 -0.0000000E+00  0.0000000E+00
 -0.0000000E+00 -0.5831840E+00 -0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1217900E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00 -0.1626090E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00 -0.1726990E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.5831840E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1217900E+01
 -0.0000000E+00 -0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00 -0.2727270E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00 -0.9057330E+00 -0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.1604655E+01 -0.0000000E+00 -0.0000000E+00
