  0.5786980E+00  0.4577510E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
  0.6390000E-03 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.4510000E-03
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00 -0.3200000E-04 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00
 -0.1211520E+00 -0.2053000E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
  0.5879620E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.5284750E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00 -0.3323000E-02 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2657500E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.4538180E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4475420E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4119300E-01
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4285400E-01  0.1229810E+00
  0.0000000E+00  0.0000000E+00  0.8114700E-01  0.2328720E+00  0.0000000E+00
  0.0000000E+00  0.8111300E-01  0.2327760E+00  0.0000000E+00  0.0000000E+00
  0.2122910E+00  0.6092240E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.1229810E+00 -0.4285400E-01
 -0.0000000E+00 -0.0000000E+00  0.2328720E+00 -0.8114700E-01 -0.0000000E+00
 -0.0000000E+00  0.2327760E+00 -0.8111300E-01 -0.0000000E+00 -0.0000000E+00
  0.6092240E+00 -0.2122910E+00
  0.3336700E-01  0.5051800E-01 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
 -0.4435000E-01 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00 -0.1070115E+01
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.1599977E+01 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.9829100E-01 -0.0000000E+00 -0.0000000E+00
 -0.0000000E+00 -0.5807000E-01 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
 -0.5777540E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.1275677E+01
 -0.0000000E+00 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.8619600E-01 -0.1521820E+00
 -0.0000000E+00 -0.0000000E+00  0.8118800E-01 -0.1433400E+00 -0.0000000E+00
 -0.0000000E+00  0.4669180E+00 -0.8243570E+00 -0.0000000E+00 -0.0000000E+00
 -0.5645940E+00  0.9968070E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1521820E+00 -0.8619600E-01
  0.0000000E+00  0.0000000E+00 -0.1433400E+00 -0.8118800E-01  0.0000000E+00
  0.0000000E+00 -0.8243570E+00 -0.4669180E+00  0.0000000E+00  0.0000000E+00
  0.9968070E+00  0.5645940E+00
  0.0000000E+00  0.0000000E+00 -0.2083230E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00 -0.1019732E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1699723E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.7132730E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.2245810E+00 -0.6570000E-03
  0.0000000E+00  0.0000000E+00 -0.1121674E+01 -0.3281000E-02  0.0000000E+00
  0.0000000E+00  0.1581908E+01  0.4627000E-02  0.0000000E+00  0.0000000E+00
 -0.6426350E+00 -0.1880000E-02
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.6570000E-03 -0.2245810E+00
 -0.0000000E+00 -0.0000000E+00  0.3281000E-02 -0.1121674E+01 -0.0000000E+00
 -0.0000000E+00 -0.4627000E-02  0.1581908E+01 -0.0000000E+00 -0.0000000E+00
  0.1880000E-02 -0.6426350E+00
  0.1165570E+00  0.2682290E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
 -0.1980940E+01 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.2579638E+01
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00 -0.1038151E+01 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00
 -0.0000000E+00 -0.0000000E+00 -0.1374590E+01 -0.0000000E+00 -0.0000000E+00
 -0.0000000E+00  0.1642672E+01 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00
 -0.9000430E+00 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.2968010E+00
 -0.0000000E+00 -0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1341762E+01 -0.3389230E+00
  0.0000000E+00  0.0000000E+00  0.1563778E+01  0.3950030E+00  0.0000000E+00
  0.0000000E+00 -0.8521180E+00 -0.2152410E+00  0.0000000E+00  0.0000000E+00
  0.2815050E+00  0.7110700E-01
 -0.0000000E+00 -0.0000000E+00 -0.0000000E+00  0.3389230E+00 -0.1341762E+01
 -0.0000000E+00 -0.0000000E+00 -0.3950030E+00  0.1563778E+01 -0.0000000E+00
 -0.0000000E+00  0.2152410E+00 -0.8521180E+00 -0.0000000E+00 -0.0000000E+00
 -0.7110700E-01  0.2815050E+00
 -0.1887427E+01  0.2064559E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.5299560E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4164850E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1489850E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
