        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000       -1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
        0.0000000000        0.0000000000        1.8782931455
